timestamp,open,high,low,close,volume
2024-02-27 00:00:00,150.683,150.699,150.624,150.65,488
2024-02-27 01:00:00,150.668,150.704,150.501,150.571,3197
2024-02-27 02:00:00,150.57,150.606,150.524,150.566,3543
2024-02-27 03:00:00,150.566,150.573,150.487,150.504,2730
2024-02-27 04:00:00,150.505,150.514,150.46,150.494,2633
2024-02-27 05:00:00,150.494,150.497,150.419,150.419,1977
2024-02-27 06:00:00,150.418,150.466,150.403,150.453,1904
2024-02-27 07:00:00,150.454,150.522,150.403,150.515,2340
2024-02-27 08:00:00,150.514,150.535,150.459,150.484,2212
2024-02-27 09:00:00,150.485,150.499,150.32,150.352,4472
2024-02-27 10:00:00,150.352,150.36,150.115,150.171,6185
2024-02-27 11:00:00,150.17,150.267,150.138,150.265,4499
2024-02-27 12:00:00,150.265,150.296,150.225,150.271,4121
2024-02-27 13:00:00,150.272,150.377,150.255,150.311,4840
2024-02-27 14:00:00,150.311,150.313,150.166,150.223,5100
2024-02-27 15:00:00,150.224,150.313,150.074,150.273,6923
2024-02-27 16:00:00,150.273,150.44,150.264,150.377,5875
2024-02-27 17:00:00,150.378,150.548,150.256,150.434,6783
2024-02-27 18:00:00,150.434,150.49,150.371,150.464,5115
2024-02-27 19:00:00,150.464,150.532,150.401,150.419,3485
2024-02-27 20:00:00,150.42,150.476,150.295,150.459,4314
2024-02-27 21:00:00,150.458,150.579,150.453,150.527,3149
2024-02-27 22:00:00,150.527,150.532,150.452,150.492,2627
2024-02-27 23:00:00,150.492,150.525,150.466,150.486,806
2024-02-28 00:00:00,150.502,150.518,150.448,150.459,502
2024-02-28 01:00:00,150.478,150.516,150.455,150.511,1429
2024-02-28 02:00:00,150.51,150.531,150.37,150.467,3310
2024-02-28 03:00:00,150.467,150.49,150.376,150.394,3905
2024-02-28 04:00:00,150.393,150.471,150.369,150.457,3173
2024-02-28 05:00:00,150.457,150.537,150.439,150.527,3153
2024-02-28 06:00:00,150.527,150.637,150.512,150.619,3064
2024-02-28 07:00:00,150.619,150.634,150.591,150.596,2345
2024-02-28 08:00:00,150.595,150.681,150.575,150.677,3100
2024-02-28 09:00:00,150.677,150.75,150.648,150.741,4725
2024-02-28 10:00:00,150.742,150.791,150.734,150.788,5012
2024-02-28 11:00:00,150.789,150.798,150.705,150.744,4535
2024-02-28 12:00:00,150.743,150.747,150.644,150.666,4340
2024-02-28 13:00:00,150.667,150.7,150.609,150.632,3838
2024-02-28 14:00:00,150.631,150.74,150.592,150.736,3761
2024-02-28 15:00:00,150.737,150.741,150.527,150.711,7789
2024-02-28 16:00:00,150.71,150.798,150.658,150.796,7109
2024-02-28 17:00:00,150.796,150.843,150.704,150.81,5548
2024-02-28 18:00:00,150.811,150.816,150.678,150.678,5229
2024-02-28 19:00:00,150.676,150.719,150.647,150.694,3795
2024-02-28 20:00:00,150.695,150.736,150.638,150.713,3527
2024-02-28 21:00:00,150.714,150.719,150.65,150.692,4181
2024-02-28 22:00:00,150.692,150.72,150.661,150.684,3761
2024-02-28 23:00:00,150.671,150.702,150.661,150.679,761
2024-02-29 00:00:00,150.684,150.692,150.546,150.626,896
2024-02-29 01:00:00,150.643,150.661,150.537,150.656,2192
2024-02-29 02:00:00,150.655,150.655,150.545,150.564,3280
2024-02-29 03:00:00,150.564,150.564,150.187,150.211,4860
2024-02-29 04:00:00,150.211,150.224,149.757,149.782,7088
2024-02-29 05:00:00,149.782,149.866,149.707,149.809,4727
2024-02-29 06:00:00,149.81,149.881,149.689,149.822,3268
2024-02-29 07:00:00,149.822,150.102,149.693,149.901,4997
2024-02-29 08:00:00,149.903,149.933,149.713,149.748,4472
2024-02-29 09:00:00,149.747,149.805,149.618,149.661,7163
2024-02-29 10:00:00,149.67,149.826,149.609,149.666,7531
2024-02-29 11:00:00,149.667,149.908,149.649,149.805,7462
2024-02-29 12:00:00,149.805,150.101,149.786,150.095,6167
2024-02-29 13:00:00,150.095,150.106,149.959,149.971,5431
2024-02-29 14:00:00,149.971,150.101,149.923,150.07,5166
2024-02-29 15:00:00,150.069,150.151,149.73,149.779,10060
2024-02-29 16:00:00,149.78,149.847,149.476,149.51,8379
2024-02-29 17:00:00,149.51,149.698,149.205,149.642,9068
2024-02-29 18:00:00,149.64,149.904,149.632,149.9,7873
2024-02-29 19:00:00,149.897,150.041,149.885,149.988,5093
2024-02-29 20:00:00,149.989,150.012,149.834,149.866,4232
2024-02-29 21:00:00,149.866,149.983,149.839,149.964,3893
2024-02-29 22:00:00,149.965,149.965,149.901,149.909,3529
2024-02-29 23:00:00,149.908,149.999,149.887,149.955,1220
2024-03-01 00:00:00,149.968,150.019,149.903,149.963,831
2024-03-01 01:00:00,149.981,150.177,149.948,150.064,2708
2024-03-01 02:00:00,150.065,150.288,150.056,150.212,4508
2024-03-01 03:00:00,150.211,150.366,150.211,150.351,4708
2024-03-01 04:00:00,150.348,150.411,150.315,150.35,3814
2024-03-01 05:00:00,150.351,150.361,150.297,150.322,3358
2024-03-01 06:00:00,150.321,150.394,150.32,150.381,2625
2024-03-01 07:00:00,150.38,150.474,150.369,150.442,2997
2024-03-01 08:00:00,150.441,150.459,150.326,150.346,3404
2024-03-01 09:00:00,150.347,150.498,150.345,150.497,4538
2024-03-01 10:00:00,150.496,150.684,150.488,150.649,6028
2024-03-01 11:00:00,150.648,150.659,150.449,150.626,5981
2024-03-01 12:00:00,150.624,150.647,150.305,150.359,6830
2024-03-01 13:00:00,150.36,150.485,150.32,150.391,5167
2024-03-01 14:00:00,150.388,150.566,150.366,150.56,4368
2024-03-01 15:00:00,150.559,150.658,150.486,150.64,6771
2024-03-01 16:00:00,150.642,150.721,150.557,150.669,7145
2024-03-01 17:00:00,150.669,150.669,150.084,150.119,12959
2024-03-01 18:00:00,150.117,150.266,150.071,150.2,6773
2024-03-01 19:00:00,150.2,150.221,150.094,150.147,4498
2024-03-01 20:00:00,150.146,150.241,150.068,150.125,4809
2024-03-01 21:00:00,150.125,150.126,150.049,150.11,3797
2024-03-01 22:00:00,150.109,150.157,150.094,150.148,3088
2024-03-01 23:00:00,150.135,150.142,150.061,150.062,1087
2024-03-04 00:00:00,149.985,150.117,149.98,150.091,351
2024-03-04 01:00:00,150.11,150.153,150.051,150.128,1920
2024-03-04 02:00:00,150.128,150.141,149.836,149.977,5117
2024-03-04 03:00:00,149.976,150.205,149.97,150.125,3737
2024-03-04 04:00:00,150.125,150.185,150.096,150.171,3175
2024-03-04 05:00:00,150.171,150.19,150.108,150.158,2435
2024-03-04 06:00:00,150.158,150.262,150.14,150.248,2029
2024-03-04 07:00:00,150.25,150.319,150.22,150.298,2546
2024-03-04 08:00:00,150.298,150.385,150.266,150.355,3084
2024-03-04 09:00:00,150.353,150.398,150.297,150.308,5385
2024-03-04 10:00:00,150.309,150.381,150.172,150.374,7142
2024-03-04 11:00:00,150.375,150.396,150.188,150.245,6406
2024-03-04 12:00:00,150.244,150.465,150.243,150.416,5616
2024-03-04 13:00:00,150.416,150.463,150.384,150.422,5403
2024-03-04 14:00:00,150.422,150.444,150.341,150.442,4037
2024-03-04 15:00:00,150.442,150.568,150.433,150.459,5902
2024-03-04 16:00:00,150.458,150.551,150.308,150.332,6265
2024-03-04 17:00:00,150.333,150.5,150.327,150.484,5674
2024-03-04 18:00:00,150.483,150.522,150.431,150.451,4715
2024-03-04 19:00:00,150.448,150.539,150.431,150.519,4268
2024-03-04 20:00:00,150.518,150.554,150.484,150.55,2508
2024-03-04 21:00:00,150.55,150.559,150.491,150.547,3131
2024-03-04 22:00:00,150.548,150.555,150.481,150.518,2941
2024-03-04 23:00:00,150.511,150.528,150.484,150.502,684
2024-03-05 00:00:00,150.523,150.533,150.409,150.423,749
2024-03-05 01:00:00,150.441,150.54,150.381,150.451,2272
2024-03-05 02:00:00,150.451,150.485,150.348,150.395,4122
2024-03-05 03:00:00,150.394,150.482,150.38,150.462,3559
2024-03-05 04:00:00,150.461,150.534,150.449,150.492,3082
2024-03-05 05:00:00,150.491,150.506,150.438,150.491,2587
2024-03-05 06:00:00,150.49,150.534,150.479,150.529,2587
2024-03-05 07:00:00,150.529,150.541,150.457,150.494,3413
2024-03-05 08:00:00,150.494,150.541,150.46,150.479,3365
2024-03-05 09:00:00,150.48,150.501,150.346,150.419,4396
2024-03-05 10:00:00,150.419,150.485,150.341,150.445,5436
2024-03-05 11:00:00,150.446,150.461,150.371,150.414,4347
2024-03-05 12:00:00,150.413,150.429,150.388,150.408,3520
2024-03-05 13:00:00,150.408,150.441,150.362,150.416,3938
2024-03-05 14:00:00,150.415,150.44,150.373,150.392,3214
2024-03-05 15:00:00,150.391,150.391,150.06,150.086,8516
2024-03-05 16:00:00,150.085,150.186,149.997,150.125,7716
2024-03-05 17:00:00,150.125,150.125,149.702,149.982,11013
2024-03-05 18:00:00,149.982,150.227,149.963,150.146,7069
2024-03-05 19:00:00,150.142,150.168,150.048,150.089,5182
2024-03-05 20:00:00,150.088,150.109,149.97,149.973,4844
2024-03-05 21:00:00,149.975,150.049,149.92,149.931,4647
2024-03-05 22:00:00,149.931,149.952,149.835,149.916,4657
2024-03-05 23:00:00,149.903,150.071,149.893,150.049,990
2024-03-06 00:00:00,150.046,150.048,149.976,150.001,535
2024-03-06 01:00:00,150.017,150.049,149.81,150.049,2428
2024-03-06 02:00:00,150.048,150.081,149.894,149.99,3989
2024-03-06 03:00:00,149.99,150.039,149.953,150.027,3330
2024-03-06 04:00:00,150.027,150.028,149.888,149.901,2726
2024-03-06 05:00:00,149.9,149.99,149.9,149.975,2367
2024-03-06 06:00:00,149.975,150.018,149.929,149.935,2349
2024-03-06 07:00:00,149.935,149.937,149.804,149.909,2708
2024-03-06 08:00:00,149.909,149.934,149.823,149.843,2935
2024-03-06 09:00:00,149.843,149.844,149.322,149.533,8373
2024-03-06 10:00:00,149.534,149.804,149.528,149.749,7060
2024-03-06 11:00:00,149.75,149.862,149.62,149.644,5669
2024-03-06 12:00:00,149.643,149.81,149.565,149.741,5127
2024-03-06 13:00:00,149.743,149.797,149.684,149.711,4031
2024-03-06 14:00:00,149.712,149.743,149.553,149.63,3922
2024-03-06 15:00:00,149.632,149.701,149.332,149.366,9549
2024-03-06 16:00:00,149.367,149.444,149.27,149.39,7832
2024-03-06 17:00:00,149.39,149.643,149.259,149.366,10316
2024-03-06 18:00:00,149.369,149.447,149.13,149.176,6898
2024-03-06 19:00:00,149.175,149.352,149.09,149.322,6497
2024-03-06 20:00:00,149.321,149.328,149.195,149.261,4661
2024-03-06 21:00:00,149.261,149.381,149.251,149.342,5928
2024-03-06 22:00:00,149.342,149.467,149.342,149.349,3964
2024-03-06 23:00:00,149.337,149.433,149.337,149.366,877
2024-03-07 00:00:00,149.367,149.387,149.258,149.308,678
2024-03-07 01:00:00,149.329,149.33,149.193,149.261,2331
2024-03-07 02:00:00,149.258,149.258,148.877,148.893,6948
2024-03-07 03:00:00,148.893,148.969,148.556,148.614,8683
2024-03-07 04:00:00,148.615,148.791,148.599,148.751,5510
2024-03-07 05:00:00,148.751,148.767,148.601,148.665,4870
2024-03-07 06:00:00,148.666,148.668,148.399,148.548,5653
2024-03-07 07:00:00,148.548,148.678,148.507,148.633,4744
2024-03-07 08:00:00,148.633,148.677,148.114,148.193,5948
2024-03-07 09:00:00,148.193,148.25,147.934,147.94,7676
2024-03-07 10:00:00,147.94,148.1,147.809,147.929,8401
2024-03-07 11:00:00,147.929,148.109,147.83,147.984,6167
2024-03-07 12:00:00,147.984,147.995,147.865,147.868,5727
2024-03-07 13:00:00,147.868,147.907,147.767,147.837,5553
2024-03-07 14:00:00,147.814,147.879,147.678,147.832,5499
2024-03-07 15:00:00,147.832,147.924,147.578,147.766,10686
2024-03-07 16:00:00,147.767,148.215,147.73,148.116,11184
2024-03-07 17:00:00,148.117,148.298,148.016,148.136,8922
2024-03-07 18:00:00,148.136,148.179,147.888,148.09,8816
2024-03-07 19:00:00,148.089,148.23,148.078,148.102,6435
2024-03-07 20:00:00,148.104,148.123,148.019,148.107,4839
2024-03-07 21:00:00,148.107,148.13,147.998,148.002,4169
2024-03-07 22:00:00,148.003,148.106,147.991,148.075,4553
2024-03-07 23:00:00,148.062,148.062,147.988,148.022,731
2024-03-08 00:00:00,148.04,148.044,147.842,147.893,1957
2024-03-08 01:00:00,147.912,147.938,147.823,147.861,1993
2024-03-08 02:00:00,147.857,147.889,147.518,147.746,6146
2024-03-08 03:00:00,147.746,148.114,147.65,147.969,5491
2024-03-08 04:00:00,147.969,148.085,147.874,147.963,4963
2024-03-08 05:00:00,147.962,148.051,147.8,147.81,3451
2024-03-08 06:00:00,147.81,147.901,147.771,147.849,3473
2024-03-08 07:00:00,147.849,147.863,147.773,147.8,3809
2024-03-08 08:00:00,147.797,147.985,147.797,147.851,3301
2024-03-08 09:00:00,147.851,148.042,147.798,147.88,6415
2024-03-08 10:00:00,147.88,147.967,147.799,147.814,6300
2024-03-08 11:00:00,147.815,147.824,146.87,147.132,10106
2024-03-08 12:00:00,147.132,147.206,146.95,147.096,5953
2024-03-08 13:00:00,147.097,147.12,146.952,147.098,4310
2024-03-08 14:00:00,147.096,147.24,147.083,147.229,3472
2024-03-08 15:00:00,147.23,147.503,146.48,146.96,13839
2024-03-08 16:00:00,146.96,147.044,146.692,146.891,12799
2024-03-08 17:00:00,146.89,147.233,146.847,147.029,8588
2024-03-08 18:00:00,147.029,147.257,147.024,147.177,7627
2024-03-08 19:00:00,147.176,147.184,147.021,147.023,8343
2024-03-08 20:00:00,147.023,147.14,146.987,147.063,6402
2024-03-08 21:00:00,147.064,147.156,147.04,147.044,5228
2024-03-08 22:00:00,147.044,147.102,147.027,147.057,3128
2024-03-08 23:00:00,147.044,147.094,147.02,147.05,828
2024-03-11 00:00:00,147.03,147.116,146.931,147.033,1023
2024-03-11 01:00:00,147.044,147.047,146.705,146.793,4115
2024-03-11 02:00:00,146.795,146.926,146.667,146.759,5915
2024-03-11 03:00:00,146.759,146.889,146.532,146.872,5934
2024-03-11 04:00:00,146.873,147.087,146.869,147.068,3877
2024-03-11 05:00:00,147.069,147.071,146.913,146.932,2944
2024-03-11 06:00:00,146.932,147.044,146.886,146.899,2705
2024-03-11 07:00:00,146.899,147.078,146.86,146.971,3062
2024-03-11 08:00:00,146.972,147.063,146.869,146.918,3364
2024-03-11 09:00:00,146.918,147.023,146.729,146.748,5966
2024-03-11 10:00:00,146.748,146.858,146.632,146.718,7970
2024-03-11 11:00:00,146.718,146.739,146.483,146.612,6484
2024-03-11 12:00:00,146.611,146.705,146.531,146.668,5331
2024-03-11 13:00:00,146.668,146.741,146.617,146.644,5196
2024-03-11 14:00:00,146.643,146.898,146.619,146.824,5964
2024-03-11 15:00:00,146.824,146.97,146.76,146.964,6127
2024-03-11 16:00:00,146.966,147.147,146.952,146.991,5989
2024-03-11 17:00:00,146.992,147.047,146.826,146.858,5749
2024-03-11 18:00:00,146.859,146.939,146.811,146.871,4580
2024-03-11 19:00:00,146.87,146.93,146.739,146.917,4936
2024-03-11 20:00:00,146.916,147.05,146.912,146.94,3890
2024-03-11 21:00:00,146.942,146.975,146.932,146.963,3285
2024-03-11 22:00:00,146.95,146.969,146.909,146.923,798
2024-03-11 23:00:00,146.924,146.965,146.755,146.953,673
2024-03-12 00:00:00,146.952,146.952,146.883,146.934,866
2024-03-12 01:00:00,146.946,146.95,146.71,146.732,3456
2024-03-12 02:00:00,146.732,146.881,146.615,146.865,4973
2024-03-12 03:00:00,146.866,146.99,146.85,146.933,4813
2024-03-12 04:00:00,146.932,147.422,146.928,147.412,5965
2024-03-12 05:00:00,147.414,147.431,147.319,147.388,4020
2024-03-12 06:00:00,147.389,147.433,147.325,147.381,3323
2024-03-12 07:00:00,147.382,147.593,147.341,147.516,4360
2024-03-12 08:00:00,147.516,147.575,147.209,147.395,5884
2024-03-12 09:00:00,147.396,147.446,147.274,147.334,5647
2024-03-12 10:00:00,147.333,147.485,147.281,147.325,6041
2024-03-12 11:00:00,147.326,147.43,147.31,147.421,3138
2024-03-12 12:00:00,147.422,147.565,147.313,147.329,2871
2024-03-12 13:00:00,147.329,147.458,147.319,147.433,2444
2024-03-12 14:00:00,147.434,148.175,147.066,147.65,6702
2024-03-12 15:00:00,147.65,147.98,147.64,147.804,5719
2024-03-12 16:00:00,147.801,147.965,147.708,147.9,3840
2024-03-12 17:00:00,147.9,147.904,147.683,147.692,3049
2024-03-12 18:00:00,147.692,147.79,147.643,147.705,3510
2024-03-12 19:00:00,147.704,147.79,147.662,147.785,3338
2024-03-12 20:00:00,147.786,147.794,147.639,147.688,2048
2024-03-12 21:00:00,147.687,147.714,147.658,147.675,2199
2024-03-12 22:00:00,147.675,147.689,147.629,147.671,991
2024-03-12 23:00:00,147.679,147.679,147.595,147.607,338
2024-03-13 00:00:00,147.623,147.64,147.558,147.576,1373
2024-03-13 01:00:00,147.575,147.648,147.542,147.618,1520
2024-03-13 02:00:00,147.617,147.635,147.365,147.367,2742
2024-03-13 03:00:00,147.367,147.445,147.232,147.42,2829
2024-03-13 04:00:00,147.42,147.534,147.324,147.371,2094
2024-03-13 05:00:00,147.372,147.437,147.281,147.376,1880
2024-03-13 06:00:00,147.377,147.585,147.371,147.569,1834
2024-03-13 07:00:00,147.569,147.643,147.546,147.568,1800
2024-03-13 08:00:00,147.569,147.788,147.498,147.742,2629
2024-03-13 09:00:00,147.743,147.76,147.562,147.678,3525
2024-03-13 10:00:00,147.678,147.887,147.641,147.87,3865
2024-03-13 11:00:00,147.871,148.043,147.706,147.988,3738
2024-03-13 12:00:00,147.988,148.033,147.899,147.912,3101
2024-03-13 13:00:00,147.913,148.03,147.903,147.972,3215
2024-03-13 14:00:00,147.972,148.012,147.888,147.943,3936
2024-03-13 15:00:00,147.942,147.946,147.777,147.891,4463
2024-03-13 16:00:00,147.89,147.967,147.808,147.84,4128
2024-03-13 17:00:00,147.839,147.849,147.685,147.736,3534
2024-03-13 18:00:00,147.738,147.801,147.672,147.708,3442
2024-03-13 19:00:00,147.707,147.723,147.459,147.629,4068
2024-03-13 20:00:00,147.629,147.8,147.605,147.766,2549
2024-03-13 21:00:00,147.766,147.855,147.745,147.841,2399
2024-03-13 22:00:00,147.841,147.85,147.739,147.749,888
2024-03-13 23:00:00,147.739,147.745,147.617,147.623,337
2024-03-14 00:00:00,147.622,147.716,147.622,147.702,802
2024-03-14 01:00:00,147.703,147.704,147.58,147.59,1493
2024-03-14 02:00:00,147.585,147.722,147.539,147.592,2773
2024-03-14 03:00:00,147.59,147.72,147.528,147.674,2244
2024-03-14 04:00:00,147.674,147.925,147.662,147.9,1879
2024-03-14 05:00:00,147.9,147.9,147.789,147.857,1826
2024-03-14 06:00:00,147.857,147.97,147.848,147.91,1331
2024-03-14 07:00:00,147.91,147.967,147.878,147.918,1492
2024-03-14 08:00:00,147.918,147.934,147.854,147.885,1783
2024-03-14 09:00:00,147.885,147.972,147.813,147.869,2927
2024-03-14 10:00:00,147.869,147.915,147.767,147.862,2976
2024-03-14 11:00:00,147.861,147.893,147.773,147.777,2750
2024-03-14 12:00:00,147.778,147.834,147.732,147.747,2695
2024-03-14 13:00:00,147.747,147.778,147.668,147.699,2571
2024-03-14 14:00:00,147.695,147.982,147.567,147.847,5916
2024-03-14 15:00:00,147.846,148.147,147.437,147.993,6914
2024-03-14 16:00:00,147.993,148.195,147.923,148.109,5592
2024-03-14 17:00:00,148.117,148.318,148.051,148.191,4948
2024-03-14 18:00:00,148.191,148.215,148.103,148.187,4169
2024-03-14 19:00:00,148.188,148.31,148.131,148.28,3136
2024-03-14 20:00:00,148.279,148.356,148.272,148.296,2190
2024-03-14 21:00:00,148.295,148.315,148.226,148.231,1764
2024-03-14 22:00:00,148.232,148.328,148.207,148.305,934
2024-03-14 23:00:00,148.322,148.353,148.253,148.281,426
2024-03-15 00:00:00,148.281,148.283,148.22,148.258,514
2024-03-15 01:00:00,148.258,148.33,148.25,148.299,1381
2024-03-15 02:00:00,148.301,148.534,148.265,148.443,3359
2024-03-15 03:00:00,148.447,148.493,148.385,148.474,2176
2024-03-15 04:00:00,148.463,148.653,148.43,148.453,2181
2024-03-15 05:00:00,148.454,148.497,148.345,148.374,2249
2024-03-15 06:00:00,148.374,148.4,148.25,148.308,1938
2024-03-15 07:00:00,148.31,148.373,148.274,148.318,1713
2024-03-15 08:00:00,148.318,148.34,148.098,148.215,2523
2024-03-15 09:00:00,148.214,148.601,148.031,148.569,4559
2024-03-15 10:00:00,148.569,148.831,148.569,148.71,3548
2024-03-15 11:00:00,148.709,148.783,148.674,148.72,2269
2024-03-15 12:00:00,148.72,148.784,148.658,148.775,2698
2024-03-15 13:00:00,148.775,148.798,148.584,148.649,2623
2024-03-15 14:00:00,148.65,148.87,148.623,148.8,3757
2024-03-15 15:00:00,148.799,148.965,148.73,148.901,3864
2024-03-15 16:00:00,148.89,148.997,148.809,148.978,4369
2024-03-15 17:00:00,148.978,149.141,148.97,149.138,2766
2024-03-15 18:00:00,149.138,149.163,148.977,149.092,2453
2024-03-15 19:00:00,149.092,149.098,149.009,149.036,2454
2024-03-15 20:00:00,149.036,149.077,148.995,149.038,1704
2024-03-15 21:00:00,149.036,149.118,148.996,149.076,1410
2024-03-15 22:00:00,149.076,149.095,148.987,149.005,1229
2024-03-18 00:00:00,149.05,149.082,148.933,148.969,1172
2024-03-18 01:00:00,148.969,149.033,148.935,148.955,1616
2024-03-18 02:00:00,148.955,149.287,148.932,149.276,2728
2024-03-18 03:00:00,149.279,149.329,149.166,149.188,2090
2024-03-18 04:00:00,149.189,149.201,148.906,148.971,2197
2024-03-18 05:00:00,148.97,149.092,148.96,149.089,1355
2024-03-18 06:00:00,149.088,149.131,149.079,149.112,1223
2024-03-18 07:00:00,149.112,149.186,149.067,149.113,1174
2024-03-18 08:00:00,149.113,149.242,149.099,149.222,1286
2024-03-18 09:00:00,149.221,149.305,149.097,149.12,2733
2024-03-18 10:00:00,149.119,149.165,149.053,149.121,3673
2024-03-18 11:00:00,149.123,149.244,149.102,149.208,2798
2024-03-18 12:00:00,149.208,149.236,149.111,149.129,2621
2024-03-18 13:00:00,149.129,149.135,149.016,149.027,2019
2024-03-18 14:00:00,149.027,149.195,149.008,149.176,3182
2024-03-18 15:00:00,149.176,149.239,149.115,149.214,3734
2024-03-18 16:00:00,149.214,149.298,149.162,149.282,3540
2024-03-18 17:00:00,149.283,149.289,149.099,149.132,2767
2024-03-18 18:00:00,149.132,149.211,149.099,149.136,2662
2024-03-18 19:00:00,149.136,149.17,148.92,149.106,3039
2024-03-18 20:00:00,149.106,149.117,149.026,149.11,1814
2024-03-18 21:00:00,149.109,149.188,149.086,149.188,1053
2024-03-18 22:00:00,149.188,149.19,149.14,149.148,683
2024-03-18 23:00:00,149.145,149.147,149.084,149.1,244
2024-03-19 00:00:00,149.094,149.143,149.034,149.034,781
2024-03-19 01:00:00,149.034,149.169,149.027,149.152,1333
2024-03-19 02:00:00,149.142,149.219,149.111,149.206,2028
2024-03-19 03:00:00,149.206,149.392,149.206,149.299,2206
2024-03-19 04:00:00,149.297,149.366,149.189,149.359,2306
2024-03-19 05:00:00,149.359,149.927,149.0,149.699,5137
2024-03-19 06:00:00,149.703,150.075,149.67,149.965,4491
2024-03-19 07:00:00,149.963,150.392,149.942,150.3,3561
2024-03-19 08:00:00,150.299,150.485,150.078,150.366,4085
2024-03-19 09:00:00,150.366,150.393,149.986,150.257,5601
2024-03-19 10:00:00,150.258,150.508,150.196,150.334,4825
2024-03-19 11:00:00,150.333,150.701,150.306,150.679,3741
2024-03-19 12:00:00,150.682,150.691,150.5,150.533,3693
2024-03-19 13:00:00,150.532,150.572,150.348,150.389,3566
2024-03-19 14:00:00,150.387,150.608,150.344,150.492,3943
2024-03-19 15:00:00,150.492,150.682,150.405,150.672,3437
2024-03-19 16:00:00,150.672,150.732,150.603,150.688,3607
2024-03-19 17:00:00,150.688,150.852,150.661,150.731,2423
2024-03-19 18:00:00,150.731,150.947,150.714,150.939,2597
2024-03-19 19:00:00,150.935,150.962,150.838,150.896,2139
2024-03-19 20:00:00,150.896,150.928,150.845,150.919,1168
2024-03-19 21:00:00,150.919,150.922,150.851,150.893,1004
2024-03-19 22:00:00,150.893,150.896,150.842,150.842,564
2024-03-19 23:00:00,150.839,150.853,150.768,150.77,637
2024-03-20 00:00:00,150.769,150.865,150.769,150.837,650
2024-03-20 01:00:00,150.832,151.063,150.815,151.02,1566
2024-03-20 02:00:00,151.016,151.338,151.0,151.154,3114
2024-03-20 03:00:00,151.159,151.239,151.138,151.167,2068
2024-03-20 04:00:00,151.167,151.224,151.157,151.212,1426
2024-03-20 05:00:00,151.274,151.314,151.263,151.314,1052
2024-03-20 06:00:00,151.314,151.536,151.313,151.483,2022
2024-03-20 07:00:00,151.483,151.573,151.433,151.535,2091
2024-03-20 08:00:00,151.535,151.581,151.463,151.47,1985
2024-03-20 09:00:00,151.47,151.504,151.337,151.485,3508
2024-03-20 10:00:00,151.485,151.544,151.423,151.449,3430
2024-03-20 11:00:00,151.448,151.762,151.447,151.683,2725
2024-03-20 12:00:00,151.683,151.749,151.648,151.665,2135
2024-03-20 13:00:00,151.665,151.735,151.631,151.707,2765
2024-03-20 14:00:00,151.708,151.783,151.654,151.758,3299
2024-03-20 15:00:00,151.758,151.817,151.695,151.74,2425
2024-03-20 16:00:00,151.74,151.754,151.619,151.669,2184
2024-03-20 17:00:00,151.669,151.674,151.531,151.66,2056
2024-03-20 18:00:00,151.659,151.674,151.548,151.613,2415
2024-03-20 19:00:00,151.613,151.633,151.525,151.612,2006
2024-03-20 20:00:00,151.612,151.708,150.715,150.786,9106
2024-03-20 21:00:00,150.782,151.22,150.773,151.212,5665
2024-03-20 22:00:00,151.213,151.4,151.209,151.245,1821
2024-03-20 23:00:00,151.25,151.285,151.186,151.191,718
2024-03-21 00:00:00,151.19,151.208,150.847,150.852,2299
2024-03-21 01:00:00,150.852,150.942,150.678,150.735,2656
2024-03-21 02:00:00,150.732,150.864,150.54,150.617,4614
2024-03-21 03:00:00,150.62,150.647,150.261,150.499,4156
2024-03-21 04:00:00,150.499,150.521,150.34,150.487,2841
2024-03-21 05:00:00,150.491,150.549,150.386,150.488,2190
2024-03-21 06:00:00,150.488,150.789,150.447,150.761,2237
2024-03-21 07:00:00,150.761,151.003,150.754,150.995,2153
2024-03-21 08:00:00,150.994,151.088,150.849,150.994,2707
2024-03-21 09:00:00,150.994,151.224,150.85,151.221,3809
2024-03-21 10:00:00,151.221,151.456,151.092,151.171,4847
2024-03-21 11:00:00,151.169,151.24,151.049,151.083,4469
2024-03-21 12:00:00,151.083,151.116,150.869,151.107,3002
2024-03-21 13:00:00,151.107,151.172,150.968,151.109,3346
2024-03-21 14:00:00,151.109,151.316,151.012,151.163,4629
2024-03-21 15:00:00,151.166,151.442,151.161,151.404,4812
2024-03-21 16:00:00,151.404,151.574,151.394,151.508,4190
2024-03-21 17:00:00,151.508,151.667,151.474,151.591,3740
2024-03-21 18:00:00,151.589,151.753,151.57,151.692,2506
2024-03-21 19:00:00,151.691,151.738,151.662,151.724,1748
2024-03-21 20:00:00,151.723,151.724,151.646,151.671,1150
2024-03-21 21:00:00,151.671,151.729,151.662,151.681,1178
2024-03-21 22:00:00,151.682,151.694,151.599,151.612,642
2024-03-21 23:00:00,151.612,151.641,151.495,151.583,433
2024-03-22 00:00:00,151.585,151.617,151.541,151.544,514
2024-03-22 01:00:00,151.543,151.696,151.543,151.63,1542
2024-03-22 02:00:00,151.621,151.65,151.444,151.527,2308
2024-03-22 03:00:00,151.527,151.86,151.488,151.779,3277
2024-03-22 04:00:00,151.78,151.79,151.416,151.627,3409
2024-03-22 05:00:00,151.627,151.65,151.509,151.566,2631
2024-03-22 06:00:00,151.565,151.604,151.495,151.584,1841
